# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
33.404745,91,34328.346997
21.99167,60,34364.71443
26.742697,78,34413.91404
18.339306,63,34454.840779
14.394418,38,34479.097628
17.189119,48,34508.546018
38.206623,110,34576.780097
23.927181,70,34619.852969
24.86483,62,34658.201745
21.326118,57,34693.244674
13.55455,40,34740.978724
15.375655,44,34767.640093
25.529228,69,34812.369456
17.301952,44,34838.50368
25.567017,78,34888.73703
20.934737,55,34924.384523
20.293385,60,34961.672379
32.091038,85,35012.101572
16.540969,43,35038.305431
20.275693,59,35074.331514
49.315499,139,35160.870502
13.005074,35,35181.36073
21.717518,58,35216.120709
17.199128,46,35244.932741
19.24706,51,35277.950534
22.376391,64,35316.794945
20.638366,62,35355.911585
25.964306,73,35399.167374
14.232777,36,35421.539679
18.184021,51,35452.499872
32.347355,84,35505.584319
16.662703,49,35533.883752
26.521032,78,35583.552121
27.212598,67,35631.58113
28.374542,81,35682.758855
27.519172,77,35734.186105
15.833081,44,35760.648197
33.299802,83,35814.307947
34.265168,97,35876.223052
35.830594,92,35935.322183
39.002694,115,36006.398721
14.324865,37,36031.343696
28.326221,72,36076.313555
21.602361,62,36114.263614
20.966976,56,36150.46585
13.685883,36,36173.585284
14.073178,36,36195.445245
58.349837,156,36286.424051
17.225902,55,36319.825611
42.92622,128,36402.241782
13.83967,36,36424.113516
16.381165,47,36453.236444
16.441623,46,36482.661167
17.11656,49,36513.260954
18.70848,48,36543.036498
16.089441,40,36566.60165
17.380189,44,36592.369341
56.972525,148,36684.105851
16.354477,46,36713.02121
17.117561,45,36742.09144
19.400261,47,36770.75469
13.68034,34,36792.614965
44.034124,119,36866.83561
19.961848,51,36899.075294
15.709042,43,36926.270777
25.677483,67,36968.531611
31.619412,85,37027.88912
27.538745,73,37073.045506
26.233642,79,37121.539376
39.765927,104,37185.331256
56.28665,152,37279.286687
51.798674,154,37374.328558
43.610222,120,37451.960294
36.585277,97,37510.473615
20.620189,54,37543.938606
17.599469,49,37574.012013
24.472384,67,37613.614549
15.77031,42,37639.156332
17.25265,43,37666.103393
24.036014,71,37710.671574
20.292049,55,37744.537309
24.600829,78,37794.31814
24.528132,60,37831.94674
23.144165,76,37879.752113
23.479465,64,37919.295659
24.199089,60,37956.844908
35.134749,104,38022.314161
14.098495,40,38048.592465
22.081445,53,38080.080737
11.904306,32,38100.516434
17.000156,46,38128.837836
22.059518,57,38163.503418
26.972096,78,38212.58436
19.170513,51,38243.363794
33.686313,90,38298.12586
19.595311,50,38329.061634
13.93036,30,38347.81325
21.139822,64,38387.810118
25.687448,73,38437.344451
26.565238,74,38482.073263
19.308851,53,38515.692805
16.584923,45,38542.978554
28.737279,81,38593.975951
25.940789,74,38638.425519
19.31255,47,38667.95026
22.320562,61,38705.548685
15.397497,47,38734.792856
22.985298,71,38778.51626
21.284465,56,38815.586403
18.771366,55,38849.762912
37.3592,106,38917.586421
35.617649,100,38981.168959
19.979978,54,39018.863491
32.594624,90,39076.005723
17.154077,44,39103.936417
20.984559,51,39134.477724
24.550942,64,39172.243582
13.391143,40,39197.787965
30.684426,79,39251.970325
22.94403,63,39290.657718
28.291528,73,39336.455299
17.754407,49,39366.598517
30.5139,80,39417.231901
33.721337,92,39473.018522
22.36372,64,39513.449822
31.835739,88,39567.510059
29.969207,80,39617.03497
14.741148,38,39640.328595
20.598684,59,39679.018743
30.712031,84,39729.408159
16.410281,48,39758.538572
20.014883,54,39792.715813
